1.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	0.000000000000000000e+00
4.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e+00	0.000000000000000000e+00
6.000000000000000000e+00	3.518583772020568823e+00
7.000000000000000000e+00	5.654866776461627609e+00
8.000000000000000000e+00	6.031857894892402427e+00
9.000000000000000000e+00	5.529203070318035707e+00
1.000000000000000000e+01	5.026548245743668986e+00
1.100000000000000000e+01	4.574158903626738493e+00
1.200000000000000000e+01	4.121769561509808888e+00
1.300000000000000000e+01	3.669380219392877951e+00
1.400000000000000000e+01	3.216990877275948346e+00
1.500000000000000000e+01	2.764601535159017853e+00
1.600000000000000000e+01	2.575140616793448523e+00
1.700000000000000000e+01	2.409012848333077272e+00
1.800000000000000000e+01	2.262211335349360475e+00
1.900000000000000000e+01	2.131591445966840137e+00
2.000000000000000000e+01	2.014651514214529371e+00
2.100000000000000000e+01	1.909377082515124613e+00
2.200000000000000000e+01	1.814128227420879202e+00
2.300000000000000000e+01	1.727556699847487609e+00
2.400000000000000000e+01	1.648544079236617277e+00
2.500000000000000000e+01	1.576154986356013366e+00
2.600000000000000000e+01	1.509601250939785588e+00
2.700000000000000000e+01	1.448214159083833552e+00
2.800000000000000000e+01	1.391422735455565052e+00
2.900000000000000000e+01	1.338736585507058763e+00
3.000000000000000000e+01	1.289732220378334127e+00
3.100000000000000000e+01	1.244042068190105432e+00
3.200000000000000000e+01	1.201345576657365521e+00
3.300000000000000000e+01	1.161361957784920573e+00
3.400000000000000000e+01	1.123844232265407861e+00
3.500000000000000000e+01	1.088574310318108695e+00
3.600000000000000000e+01	1.055358904854744262e+00
3.700000000000000000e+01	1.024026117479668541e+00
3.800000000000000000e+01	9.944225717823542698e-01
3.900000000000000000e+01	9.664109944193335355e-01
4.000000000000000000e+01	9.398681646058701933e-01
4.100000000000000000e+01	9.146831683000939961e-01
4.200000000000000000e+01	8.907559056354541482e-01
4.300000000000000000e+01	8.679958098363004249e-01
4.400000000000000000e+01	8.463207435309343385e-01
4.500000000000000000e+01	8.256560445048261032e-01
4.600000000000000000e+01	8.059336978540769802e-01
4.700000000000000000e+01	7.870916154655400732e-01
4.800000000000000000e+01	7.690730069652160772e-01
4.900000000000000000e+01	7.518258288952841539e-01
5.000000000000000000e+01	7.353023010227031087e-01
5.100000000000000000e+01	7.194584804430366187e-01
5.200000000000000000e+01	7.042538855960266408e-01
5.300000000000000000e+01	6.896511635130959661e-01
5.400000000000000000e+01	6.756157946179746077e-01
5.500000000000000000e+01	6.621158302372125437e-01
5.600000000000000000e+01	6.491216586772170505e-01
5.700000000000000000e+01	6.366057963127309538e-01
5.800000000000000000e+01	6.245427006277098902e-01
5.900000000000000000e+01	6.129086025691590223e-01
6.000000000000000000e+01	6.016813559305027592e-01
6.100000000000000000e+01	5.908403017840390126e-01
6.200000000000000000e+01	5.803661462405252935e-01
6.300000000000000000e+01	5.702408500351655585e-01
6.400000000000000000e+01	5.604475286290661051e-01
6.500000000000000000e+01	5.509703616784291658e-01
6.600000000000000000e+01	5.417945108645542129e-01
6.700000000000000000e+01	5.329060451992811975e-01
6.800000000000000000e+01	5.242918730259896742e-01
6.900000000000000000e+01	5.159396800276480066e-01
7.000000000000000000e+01	5.078378726331110871e-01
7.100000000000000000e+01	4.999755262822040414e-01
7.200000000000000000e+01	4.923423380708146779e-01
7.300000000000000000e+01	4.849285833502797183e-01
7.400000000000000000e+01	4.777250759019384119e-01
7.500000000000000000e+01	4.707231313486238133e-01
7.600000000000000000e+01	4.639145335009081106e-01
7.700000000000000000e+01	4.572915033676600571e-01
7.800000000000000000e+01	4.508466705885653125e-01
7.900000000000000000e+01	4.445730470710659299e-01
8.000000000000000000e+01	4.384640026362108811e-01
8.100000000000000000e+01	4.325132424974450496e-01
8.200000000000000000e+01	4.267147864137005864e-01
8.300000000000000000e+01	4.210629493736960383e-01
8.400000000000000000e+01	4.155523236820629074e-01
8.500000000000000000e+01	4.101777623302907405e-01
8.600000000000000000e+01	4.049343635464882629e-01
8.700000000000000000e+01	3.998174564277945930e-01
8.800000000000000000e+01	3.948225875681614094e-01
8.900000000000000000e+01	3.899455086021288430e-01
9.000000000000000000e+01	3.851821645923919069e-01
9.100000000000000000e+01	3.805286831953349491e-01
9.200000000000000000e+01	3.759813645445549413e-01
9.300000000000000000e+01	3.715366717975734923e-01
9.400000000000000000e+01	3.671912222956747462e-01
9.500000000000000000e+01	3.629417792910744622e-01
9.600000000000000000e+01	3.587852441994811570e-01
9.700000000000000000e+01	3.547186493396111695e-01
9.800000000000000000e+01	3.507391511244027371e-01
9.900000000000000000e+01	3.468440236715428227e-01
1.000000000000000000e+02	3.430306528035556024e-01
1.010000000000000000e+02	3.392965304100811208e-01
1.020000000000000000e+02	3.356392491471453243e-01
1.030000000000000000e+02	3.320564974502046018e-01
1.040000000000000000e+02	3.285460548395405245e-01
1.050000000000000000e+02	3.251057874982776763e-01
1.060000000000000000e+02	3.217336441047311535e-01
1.070000000000000000e+02	3.184276519022571916e-01
1.080000000000000000e+02	3.151859129909630464e-01
1.090000000000000000e+02	3.120066008268574387e-01
1.100000000000000000e+02	3.088879569150512205e-01
1.110000000000000000e+02	3.058282876845992981e-01
1.120000000000000000e+02	3.028259615334680799e-01
1.130000000000000000e+02	2.998794060329642575e-01
1.140000000000000000e+02	2.969871052816692725e-01
1.150000000000000000e+02	2.941475973996837134e-01
1.160000000000000000e+02	2.913594721545746946e-01
1.170000000000000000e+02	2.886213687110417703e-01
1.180000000000000000e+02	2.859319734968733262e-01
1.190000000000000000e+02	2.832900181782413429e-01
1.200000000000000000e+02	2.806942777378790277e-01
1.210000000000000000e+02	2.781435686501015914e-01
1.220000000000000000e+02	2.756367471470356212e-01
1.230000000000000000e+02	2.731727075708060282e-01
1.240000000000000000e+02	2.707503808067419082e-01
1.250000000000000000e+02	2.683687327930151523e-01
1.260000000000000000e+02	2.660267631024013091e-01
1.270000000000000000e+02	2.637235035921381421e-01
1.280000000000000000e+02	2.614580171180936885e-01
1.290000000000000000e+02	2.592293963097220821e-01
1.300000000000000000e+02	2.570367624024703646e-01
1.310000000000000000e+02	2.548792641245442026e-01
1.320000000000000000e+02	2.527560766350882004e-01
1.330000000000000000e+02	2.506664005110524340e-01
1.340000000000000000e+02	2.486094607801666023e-01
1.350000000000000000e+02	2.465845059975864673e-01
1.360000000000000000e+02	2.445908073639374569e-01
1.370000000000000000e+02	2.426276578826247754e-01
1.380000000000000000e+02	2.406943715543695683e-01
1.390000000000000000e+02	2.387902826070811280e-01
1.400000000000000000e+02	2.369147447592792610e-01
1.410000000000000000e+02	2.350671305153608781e-01
1.420000000000000000e+02	2.332468304911365642e-01
1.430000000000000000e+02	2.314532527681325003e-01
1.440000000000000000e+02	2.296858222752185819e-01
1.450000000000000000e+02	2.279439801962632739e-01
1.460000000000000000e+02	2.262271834025084416e-01
1.470000000000000000e+02	2.245349039085068610e-01
1.480000000000000000e+02	2.228666283504659451e-01
1.490000000000000000e+02	2.212218574859452502e-01
1.500000000000000000e+02	2.196001057138889934e-01
1.510000000000000000e+02	2.180009006140496419e-01
1.520000000000000000e+02	2.164237825048767883e-01
1.530000000000000000e+02	2.148683040190388638e-01
1.540000000000000000e+02	2.133340296957462190e-01
1.550000000000000000e+02	2.118205355891113195e-01
1.560000000000000000e+02	2.103274088918287155e-01
1.570000000000000000e+02	2.088542475734584403e-01
1.580000000000000000e+02	2.074006600326742389e-01
1.590000000000000000e+02	2.059662647628610899e-01
1.600000000000000000e+02	2.045506900304337183e-01
1.610000000000000000e+02	2.031535735653622332e-01
1.620000000000000000e+02	2.017745622633376756e-01
1.630000000000000000e+02	2.004133118990740481e-01
1.640000000000000000e+02	1.990694868502817516e-01
1.650000000000000000e+02	1.977427598318398649e-01
1.660000000000000000e+02	1.964328116397248414e-01
1.670000000000000000e+02	1.951393309043037705e-01
1.680000000000000000e+02	1.938620138525724845e-01
1.690000000000000000e+02	1.926005640789761886e-01
1.700000000000000000e+02	1.913546923244526243e-01
1.710000000000000000e+02	1.901241162633514892e-01
1.720000000000000000e+02	1.889085602979166112e-01
1.730000000000000000e+02	1.877077553599973969e-01
1.740000000000000000e+02	1.865214387197307866e-01
1.750000000000000000e+02	1.853493538008659791e-01
1.760000000000000000e+02	1.841912500025115751e-01
1.770000000000000000e+02	1.830468825270054334e-01
1.780000000000000000e+02	1.819160122136926905e-01
1.790000000000000000e+02	1.807984053783643352e-01
1.800000000000000000e+02	1.796938336581313522e-01
1.810000000000000000e+02	1.786020738615306525e-01
1.820000000000000000e+02	1.775229078236525149e-01
1.830000000000000000e+02	1.764561222660920026e-01
1.840000000000000000e+02	1.754015086615488828e-01
1.850000000000000000e+02	1.743588631028797631e-01
