Epoch,Training Loss,Validation Loss
0,0.04685817255328099,0.012286444194614887
1,0.005470011367773016,0.0018386782030574977
2,0.0012960996420588345,0.0008586870389990509
3,0.0007416039763484151,0.0005807627603644505
4,0.0004765110187387715,0.0003736092185135931
5,0.0004523746300643931,0.0005040455071139149
6,0.0003634059588269641,0.0003472689859336242
7,0.00029258593664659806,0.00022995776816969737
8,0.0002423202585002097,0.00021405936422524974
9,0.00025255202296345185,0.0002407540159765631
10,0.0002237032696333093,0.0001869191873993259
11,0.00021041729632997885,0.0002611841118778102
12,0.00020100676968771343,0.00020812716684304178
13,0.00018405902568095674,0.00020943630443071015
14,0.00018631700174106907,0.0001800551763153635
15,0.0001710680589894764,0.00019022236665477976
16,0.00016370810626540334,0.0001642463030293584
17,0.00015018360572867097,0.0001310294283030089
18,0.0001382493903899255,0.00014832511078566313
19,0.0001392928931939726,0.0001468476875743363
20,0.00016444832872366532,0.00020664491967181675
21,0.0001436221216863487,0.00016075934399850667
22,0.00014167258971914027,0.00016703714936738834
23,0.00014267724618548526,0.00012749115194310434
24,0.0001282834751085223,0.0001426296257704962
25,0.00012980759105024237,0.00015323617117246613
26,0.00012552286279969848,0.00011061879195040092
27,0.0001255822996123849,0.00010925899550784379
28,0.00012052314389923899,0.00010748298518592492
29,0.0001295702859351877,0.00019181644165655598
30,0.00012733168114209548,0.00010836782894330099
31,0.00010912723422128087,0.00010650525655364618
32,0.00011015964482794516,0.00012360887194518
33,0.00010717466332910893,0.00012308180521358736
34,0.00010763450918602758,0.0001032162290357519
35,0.0001048069750443877,0.00012403067194100004
36,0.00015530865906233278,0.00015346944928751327
37,0.00011386666834975282,0.00011419523616496008
38,0.00010711218637879938,0.00010941201435343828
39,0.0001281301333316757,0.00011951657870667987
40,0.00011382451290652777,0.0001185255514428718
41,0.00011648304353002459,0.00011449634075688664
42,0.00010018704391162222,9.393574691785034e-05
43,9.748942878407736e-05,9.30587193579413e-05
44,9.301633981522173e-05,0.00010330557051929645
45,0.000112439351263068,0.00010479322190803941
46,9.703354541367541e-05,8.874823470250703e-05
47,9.271930199853766e-05,9.966342440748122e-05
48,9.951111690800948e-05,0.00010356674101785757
49,9.543868776139183e-05,9.986403711081948e-05
50,0.00010347739565380228,0.00012440868704288732
51,0.00010865887791927283,0.00013130399383953772
52,9.487305554406097e-05,9.300289275415707e-05
53,9.315782566166793e-05,0.00010174224735237658
54,9.425488096894696e-05,9.372070417157374e-05
55,9.273771502193995e-05,9.966340803657658e-05
56,9.656769252615049e-05,9.882485937851015e-05
57,9.53133201013164e-05,0.0001444288791390136
58,9.179996025826161e-05,8.268465353467036e-05
59,0.0001098710786512432,0.00012908162716485094
60,0.0001113966708847632,0.00010055607526737731
61,8.79072154930327e-05,8.2719143392751e-05
62,8.375341155139418e-05,8.283889656013343e-05
63,8.709817630006e-05,0.00012352071644272655
64,8.877922155079432e-05,8.214370791392867e-05
65,8.181189744694469e-05,0.00010206099250353873
66,9.1652723979981e-05,8.491921107633971e-05
67,8.184476828319021e-05,0.00011151016042276751
68,9.642229197197594e-05,0.00010246714737149887
69,8.731974691424208e-05,9.078559014596976e-05
70,8.116165821168883e-05,9.483024587098043e-05
71,0.00010037979300250299,8.679232450958807e-05
72,7.998879033645304e-05,8.069939030974638e-05
73,7.771131956057313e-05,8.544093725504354e-05
74,8.27944934523354e-05,9.249262620869558e-05
75,9.781913128487455e-05,0.00011129529048048425
76,8.154144282646787e-05,7.567186185042374e-05
77,7.382429951879506e-05,7.713215745752677e-05
78,8.04854518113037e-05,0.00011971182721026707
79,8.40257188732115e-05,8.205406447814312e-05
80,7.794966926060928e-05,7.869638648116961e-05
81,7.3929531693769e-05,8.211686872527935e-05
82,9.954355458224503e-05,8.553327825211454e-05
83,8.401267599159231e-05,8.21573194116354e-05
84,8.521082951726081e-05,0.00010514321002119686
85,8.856595886754803e-05,7.593966620333958e-05
86,6.978268756938633e-05,7.213458229671232e-05
87,7.192800039774738e-05,8.85614899743814e-05
88,7.98785304747677e-05,9.686070916359313e-05
89,8.644548215670511e-05,8.061782682489138e-05
90,8.094854517063747e-05,7.62728068366414e-05
91,6.905171261072004e-05,7.318602729355916e-05
92,8.071704614849295e-05,0.00011486093535495456
93,7.991391842854985e-05,7.847556480555795e-05
94,7.349399941934583e-05,8.234845154220238e-05
95,7.713840532233007e-05,6.712349750159774e-05
96,6.81300875536787e-05,7.490145253541414e-05
97,6.971219736442435e-05,7.886369348852895e-05
