Epoch,Training Loss,Validation Loss
0,0.2677261884013812,0.1723247067286418
1,0.12091370043655236,0.11385656291475663
2,0.09002177419761817,0.09535297536506103
3,0.07743384080628554,0.07713652774691582
4,0.07046570566793282,0.07292454718397214
5,0.06329627823084592,0.0763581867974538
6,0.05973731152713299,0.0661090318686687
7,0.05703690964107712,0.06678599248138758
8,0.05282209585731228,0.056181009500645675
9,0.0476807118828098,0.05857049458875106
10,0.04646638430034121,0.0492202014160844
11,0.038113528384516634,0.03842373084850036
12,0.0300386466893057,0.0392802542505356
13,0.027674512838323912,0.03440004791348027
14,0.023162168618291616,0.024928407958493784
15,0.0202963789490362,0.026445960017064445
16,0.018484498548010986,0.018008832174998064
17,0.013335996273284157,0.012419160759936158
18,0.009908495834097267,0.011462885922250839
19,0.009599494840949773,0.008379549002991272
20,0.008318491177633405,0.008293423174808804
21,0.00798252888644735,0.009404289446627865
22,0.006868837314347426,0.007245194113168579
23,0.006651068720966578,0.006044512704158058
24,0.00645254417322576,0.006653298229838793
25,0.005854087276384234,0.006469350021619063
26,0.005738974784811337,0.005386658030777023
27,0.005611494913076361,0.005909408747146909
28,0.005237277988344431,0.005287191481329501
29,0.005084215893099706,0.004926685960246966
30,0.004919532790469626,0.004555732549096529
31,0.004739988947597642,0.004440046148374677
32,0.004206046620383859,0.004385127802379429
33,0.004435536825718979,0.004430462856991933
34,0.004173636413179338,0.004418402041595142
35,0.004327462826234599,0.004009777823319802
36,0.003880795445293188,0.0038224987488669846
37,0.003623074892287453,0.0035165562742174817
38,0.0037499686998004713,0.004014502592886297
39,0.0034655433039491377,0.0037344399875459764
40,0.0034435594314709307,0.0036295938681667815
41,0.0034654213255271315,0.0035034491447731853
42,0.0034522033343091607,0.00306922781209533
43,0.0033580036538963516,0.004128043620417325
44,0.0031645621452480554,0.003547919878306297
45,0.0032933631849785647,0.003303267375136224
46,0.002989318943582475,0.0028940541848826865
47,0.0025996634961726766,0.0027629089398452868
48,0.0026272112239773076,0.0027689712408643504
49,0.0026561666652560236,0.002743123654419413
50,0.002675001594858865,0.0029626491103464593
51,0.0026477509651643533,0.002811653808189126
52,0.0031559940171428024,0.0028196616689316356
53,0.0031528622998545567,0.0044126762793614315
54,0.003023763195766757,0.00247785234107421
55,0.0023677240738955636,0.0022000975620288113
56,0.0021381662002143763,0.002291823025398816
57,0.002066975668227921,0.0024766656973112663
58,0.0020416637471256157,0.002092393383813592
59,0.0020935302483849226,0.002119393361051782
60,0.0020292120372566082,0.0020717327268077778
61,0.002016763169473658,0.001960121493679113
62,0.0019055771012790501,0.0020412820113751176
63,0.001878324217783908,0.0018359127615650112
64,0.0018754058540798723,0.002297792803102101
65,0.0022032351365002495,0.0021328410814301325
66,0.002001257437902192,0.002240387310918707
67,0.0020167486850793163,0.002163238895054047
68,0.0017259439569897949,0.0016229389450297905
69,0.0015495600660021106,0.0016243313976491874
70,0.001606973148882389,0.0016491566068277909
71,0.0017021979686493674,0.0017954382526043516
72,0.0017349866358563305,0.0018381739277034425
73,0.001528042572705696,0.001716063366844677
74,0.001576462674420327,0.0015211201523645567
75,0.0014919792115688324,0.0017462328989775134
76,0.001489106750038142,0.0015095600795645553
77,0.0015496994454103211,0.0013674762717878015
78,0.00173327506131803,0.002125596658935627
79,0.001591150537909319,0.001530880081610611
80,0.001756676905012379,0.002273849292228428
81,0.002105934767362972,0.0018882707585222446
82,0.0015973531047347932,0.0013617208840934415
83,0.0013009217431923996,0.0012539625727535726
84,0.0013013960009751221,0.001308318883485089
85,0.001228746163348357,0.0014204699590873832
