Epoch,Training Loss,Validation Loss
0,0.04452669322490692,0.0367734432220459
1,0.033268182538449764,0.029722270866235096
2,0.021989437704905867,0.011928004833559195
3,0.009969023382291197,0.008116355786720911
4,0.006958038150332868,0.005691577059527238
5,0.004977349820546806,0.004244355484843254
6,0.0036921151098795236,0.0030877007326732078
7,0.0024228073307313025,0.0019082654810821016
8,0.0018354022351559252,0.0016838300895566742
9,0.0014672856545075775,0.0013821111060678959
10,0.0012069383985362947,0.0011395176406949759
11,0.0010773970978334546,0.0011744958659013112
12,0.0010376822930993513,0.0009551277034915984
13,0.0009136997367022559,0.0008842483512125909
14,0.0008498507639160379,0.0008432079727451006
15,0.0008092078263871372,0.0007917270025548836
16,0.0007667376601602882,0.0007710734110636016
17,0.0007200336927780882,0.0007320603278155128
18,0.0007130835816496983,0.000704474087494115
19,0.0006817087327362969,0.0006731740237834553
20,0.0006565083371242508,0.0006360676100788017
21,0.0006219759263331071,0.0006180009610640506
22,0.0006113709794590249,0.0006025302185056111
23,0.000583534556790255,0.0005765740449229876
24,0.000574318680446595,0.0005669551901519299
25,0.0005571918096393347,0.0005538613574268917
26,0.000546357806888409,0.0005504118938309451
27,0.0005343173106666654,0.000529398734215647
28,0.000521173031302169,0.0005176619548971454
29,0.0005204062937991694,0.0005101224523968995
30,0.0005068787286290899,0.0005142550411013266
31,0.0005028332627261989,0.0004941924707964063
32,0.00048492507921764626,0.00048681986906255287
33,0.0004768986458657309,0.0004776900071495523
34,0.0004722693280200474,0.0004990637147178253
35,0.0004731594774057157,0.00045564884203486145
36,0.00044824985379818825,0.0004558186143791924
37,0.00044443035149015485,0.0004462148741974185
38,0.00045012354239588604,0.00045811674984482426
39,0.00044119620870333167,0.00044789111901385087
40,0.00043089925311505793,0.00042934285981270176
41,0.0004196390902507119,0.00043359076759467524
42,0.0004244162919349037,0.00042442535050213337
43,0.00040802160219755024,0.000409905983057494
44,0.0004025629663374275,0.000404627217600743
45,0.00040441713645122945,0.0004197020122470955
46,0.0004029828458442353,0.00041247671470046043
47,0.0004011359269497916,0.00040127502870745957
48,0.00039033236680552363,0.00039607318467460573
49,0.0003921326118870638,0.000396308886896198
50,0.0003858778160065413,0.0003966483345720917
51,0.00038479533250210805,0.00039915001252666116
52,0.0003827866472420283,0.00038291655558471877
53,0.000373513440717943,0.00037507434414389235
54,0.0003664232775918208,0.0003789691739560415
55,0.00037826026818947865,0.00037495276774279773
56,0.0003604380806791596,0.0003631140668100367
57,0.0003570421657059342,0.0003680503771950801
58,0.0003612535452703014,0.00036707177059724927
59,0.0003610493411542848,0.00036181769489000243
60,0.00035159519320586695,0.00035198710005109507
61,0.00034791093057719993,0.00035353907151147723
62,0.0003474445213214494,0.0003509297869944324
63,0.0003426053182920441,0.0003534604135590295
64,0.00034282372798770665,0.00035184552931847673
65,0.00034237753425259143,0.0003531503025442362
66,0.0003392508398974314,0.00033949135104194283
67,0.00033584083284949885,0.00035635559470392764
68,0.00033495343232061716,0.00034461838852924603
69,0.00032997094676829876,0.0003357850849473228
70,0.00032864217791939154,0.0003298483497928828
71,0.00032808789110276847,0.0003274664826070269
72,0.00034226403804495933,0.0003505878848955035
73,0.00033155913260998207,0.0003289798041805625
74,0.00031752905779285355,0.0003256107059617837
75,0.000325293792411685,0.0003474750944102804
76,0.00032382373028667645,0.00032485386085075635
77,0.00031402445747517047,0.00031801780763392645
78,0.0003195420489646494,0.00032281170327526826
79,0.000317314978747163,0.0003226972767151892
80,0.0003129828372038901,0.0003145501153388371
81,0.0003076512031839229,0.00031197245698422194
82,0.00030552279786206783,0.00031637334420035285
83,0.0003063773416215554,0.00030969664415655035
84,0.00030279924103524534,0.00032427150290459394
85,0.0003081006783759221,0.0003039974447650214
86,0.0002948922774521634,0.0002971434344847997
87,0.0003015419439179823,0.0003025084442924708
88,0.00029374084260780364,0.0002979021131371458
89,0.0002919674618169665,0.0002978952737369885
90,0.0002955134827061556,0.00031692740352203447
91,0.0003002569923410192,0.0003026623841530333
92,0.0002952775394078344,0.0002922686010909577
93,0.0002979113545734435,0.00031106632862550515
94,0.0002909291928517632,0.0002911191356057922
95,0.00028975081368116663,0.0002972387010231614
96,0.0002879347564885393,0.0002882804935021947
97,0.00028300489648245273,0.00029879330152956146
98,0.00028344909223960714,0.0002836892963387072
99,0.0002808981909765862,0.0002941055766617258
100,0.00028479323082137854,0.00029577813499296707
101,0.0002837275853380561,0.000291029680132245
102,0.0002767798723652959,0.0002794750228834649
103,0.0002736344642471522,0.000277341033021609
104,0.00027325174742145466,0.00028778590300741297
105,0.00028169282304588703,0.00028484063417029876
106,0.0002804334813845344,0.0002780602953862399
107,0.0002758385337074287,0.0002758748596534133
108,0.00027109031216241417,0.00029413050894315046
109,0.000269881215353962,0.00027148167525107664
110,0.0002664111409103498,0.00026995107570352655
111,0.0002668427594471723,0.000276819240146627
112,0.0002651396207511425,0.00027083250461146235
113,0.00026201950531685726,0.00028286340724055964
114,0.000278448750032112,0.0002725036271537344
115,0.00027116209384985267,0.00027156553308789927
116,0.0002583346184110269,0.0002656410700486352
117,0.0002593752113170922,0.00026327476371079683
118,0.0002560282082413323,0.00026006212768455345
119,0.00025538871268508955,0.00025671552672671777
120,0.0002600849053123966,0.00026746846075790626
121,0.0002590562216937542,0.00025808669549102586
122,0.0002579907843028195,0.00026737792844263214
123,0.0002552152393036522,0.00025673105847090483
124,0.0002522089300327934,0.00026127333209539455
125,0.00025015496939886364,0.0002585374362145861
126,0.0002515397980459966,0.00026398469344712794
127,0.000250951911584707,0.000253712108436351
128,0.00024831631817505694,0.0002592839882709086
129,0.00025119794299826025,0.00025582646291392547
130,0.00024598488162155265,0.00024789682356640697
131,0.00025244123680749907,0.00025752564154875773
132,0.00025578857166692616,0.00025861993587265414
133,0.00024705968535272406,0.00025084570127849776
134,0.0002442700344545301,0.00025223226596911746
135,0.00024421511552645824,0.0002498118653117369
136,0.00024138666558428667,0.0002492739004082978
137,0.0002392064343439415,0.0002418290920710812
138,0.0002353331925405655,0.00025983943487517536
139,0.00024222858337452635,0.00024874995384986204
140,0.00024198611281462946,0.0002417858922854066
141,0.00023811016653780827,0.00023681504050424942
142,0.00023490985113312491,0.000243686736212112
143,0.00023455924092559145,0.00024835737228083116
144,0.00023597306717419996,0.0002603892741414408
145,0.00023537073720945046,0.00023352564797581485
