Epoch,Training Loss,Validation Loss
0,0.2705616462230682,0.1424507014453411
1,0.1136081703255574,0.09991464778207816
2,0.08825672924518585,0.07470137955477604
3,0.06863966991504034,0.06128230676628076
4,0.050652661584317686,0.048790913863250844
5,0.03913946957637866,0.037166756291228994
6,0.03259500813980897,0.03751992520231467
7,0.028061374860505264,0.031717016003452815
8,0.02546728005632758,0.029535475222823713
9,0.024712847533325356,0.032691730150523096
10,0.023093369882553817,0.030463336035609245
11,0.021643609752257664,0.029269916614374288
12,0.019090922735631465,0.02319920091674878
13,0.01714746028184891,0.01815668450525174
14,0.013106369723876318,0.011290701428571573
15,0.009837079957748452,0.009003505827142643
16,0.007728007857998212,0.007645054935262754
17,0.007216733026628693,0.007121361344336317
18,0.006640082520122329,0.006616759704999053
19,0.006199885147313277,0.005831469477225955
20,0.00575125986089309,0.005603070711143888
21,0.0055501288982729114,0.005408400741334145
22,0.005182469341283043,0.0051075206675495095
23,0.0050495211500674484,0.005135803035675333
24,0.004825254961227377,0.004898815818775732
25,0.004783148773324987,0.005405295908880921
26,0.004745789353425304,0.004461763283381095
27,0.004365167797853549,0.004390922509348736
28,0.004175465041771531,0.004381621748997042
29,0.004176155605042974,0.004536353024797371
30,0.003991992434797188,0.0037958685738536026
31,0.003854379315550129,0.0037857525122280303
32,0.0037466081713015834,0.003669858820593128
33,0.003570022499188781,0.0037650734884664416
34,0.003564564036205411,0.0035981449495571163
35,0.0034306407766416668,0.0033993027799834427
36,0.0033086054290955265,0.0035797080042986916
37,0.003231589145337542,0.003443873988894316
38,0.003281296129959325,0.0032652022424512184
39,0.0030613779105866947,0.0029814999658041275
40,0.0029269037116318943,0.0030363522684918
41,0.0028993270949771006,0.0029297444987325715
42,0.0028996670556565127,0.002916305370700474
43,0.0026844538996617,0.002663462942179579
44,0.0025658856875573595,0.0028164310542006907
45,0.002601532757592698,0.002811326430394099
46,0.002743852082639933,0.00261975155892567
47,0.002539134284791847,0.002776143060495647
48,0.0025735074134233095,0.0029039605556485746
49,0.002487612944096327,0.002635946251057948
50,0.0026725830455931526,0.0025427341416406515
51,0.002668570470996201,0.002595622271585923
52,0.0025064206107830007,0.002801635920499953
53,0.002724358986597508,0.0028696223296439992
54,0.002459601406008005,0.0025676412042230368
55,0.002363159265369177,0.0025736450916156173
56,0.0020691773745541773,0.002189247103300519
57,0.0020919467780428627,0.0021936547306652824
58,0.001988381288635234,0.0020012119740176085
59,0.0018325859494507312,0.0019307720940560102
60,0.0017700765553551416,0.0019210194765876692
61,0.0018146604765206576,0.0019834152995966948
62,0.0017737450473941862,0.0019219725598724415
63,0.001705495387626191,0.0019993142341263592
64,0.0016695336151557663,0.0017025283260199313
65,0.0015899059960308175,0.0018138657189690722
66,0.001541380910978963,0.0017282407453212028
67,0.0016333175008185208,0.001917504056249387
68,0.001660746194732686,0.0018429867475508498
69,0.0015778306623299918,0.0018693024758249521
70,0.0016225687429929773,0.0017696418441258944
71,0.0015832919573100905,0.002007192135072098
72,0.0016314223742422958,0.0016792063431169551
73,0.0016205498157069087,0.0017335986978231142
74,0.0017594100845356783,0.0017849627855377127
75,0.0017755421592543523,0.0018054380287559559
76,0.001703183341305703,0.002014241378324536
77,0.001734590856358409,0.0017879971016484958
78,0.0015147783894402286,0.0016665450619676937
79,0.0014309148133421939,0.001418756943446799
80,0.0013058491214178502,0.0015295797851509773
81,0.0016476140078157187,0.002613803806105772
82,0.001479625371672834,0.0015812175921522654
83,0.0013726173038594424,0.0015354083913664978
84,0.0012946383984914671,0.0013531186738803696
85,0.0012122212532752505,0.0015291128410563732
86,0.00120635142045406,0.0013365409910105742
87,0.001145334041211754,0.001442958959020101
88,0.0013106075142665457,0.0015663293172390414
89,0.001454515145160258,0.0015124925233137149
90,0.001321398619329557,0.0016558701038145674
91,0.0014656182937324046,0.0013996392618327474
92,0.0012185719543291876,0.0012830591697890598
93,0.0011228214747582873,0.00118903375382965
94,0.0011414945172145963,0.001215042226249352
95,0.00105210169373701,0.0011121335600574429
96,0.0010332137233732888,0.0011906621064274358
97,0.0011805549698571363,0.0013104162734145154
98,0.0011836434978370865,0.0012177888263697522
99,0.0010204881134753426,0.0011445300456566305
100,0.001007850937312469,0.0012165036930057865
101,0.0010687022260390223,0.001273690595273645
102,0.0009693068102933466,0.0011117949302738102
103,0.0009603019136314591,0.001102976908441633
104,0.0009423888043966145,0.00105710805599721
105,0.0009519692277535797,0.0010578516655816482
106,0.0010037739206260692,0.001128300209529698
107,0.0010217311260445664,0.001184364503177886
108,0.0009727077612963816,0.001312878334339565
109,0.000942339269289126,0.0011171258632272768
110,0.0010468378783358883,0.0011048417430944168
111,0.0011739608750212939,0.0015247434001559247
112,0.0014731842143616328,0.001182269786323349
113,0.0011356742889620363,0.0012628257928344493
114,0.0011029105610214174,0.0013138160261755379
115,0.001179940930645292,0.001252586751853904
116,0.0010851461498532443,0.001053161032569523
117,0.0008896327662902574,0.0009665723796038387
118,0.0008567898526477317,0.0009963955291403602
119,0.0008148737950250506,0.0009348760291826553
120,0.0008834106277208775,0.0010110093929912322
121,0.0010061728546861559,0.0011555951182694675
122,0.0008710889196178566,0.0011399942674100972
123,0.0008045200048945844,0.0010256532628913051
124,0.0007886995964994033,0.0009040222615182686
125,0.0008233705155240992,0.0012739240169489326
126,0.001069126258371398,0.001714303489559545
127,0.0010078651543396215,0.0009626261666058921
128,0.0007847988628782332,0.0010079464745313788
129,0.0008501572452951223,0.0010579320055862458
130,0.0009667348042906572,0.0010776977309992968
131,0.0008985668657502781,0.0010895157667199294
132,0.0009804474740910034,0.0010696651790147792
133,0.0008184968536564459,0.0010268046708705907
134,0.0007464855986957749,0.0009332739998801396
135,0.0006804939790163189,0.000849726625556986
136,0.0006815538555383682,0.000923322448775602
137,0.0007566656086904307,0.0009876097722623784
138,0.0007102795401200032,0.0009700156896052739
139,0.0006810566833397994,0.000799158445890778
140,0.0007459054949382941,0.0009432832067921901
141,0.0006961103668436408,0.001047950645443052
142,0.0008253198621484141,0.001390904273228863
143,0.0008872225562420984,0.0010032535154515733
144,0.0007421414257260039,0.0010671628965960385
145,0.0007768138769703607,0.001055912667652592
146,0.0010022106033284216,0.001068439213738132
147,0.0007073411487120515,0.0008042818461455262
148,0.0008187983902947356,0.0011888369156692463
149,0.0010072693919452528,0.0010213266270091901
150,0.000872373825404793,0.001014959718584298
151,0.0007319500223578264,0.0008697730283109614
152,0.0006505442552346115,0.0008160943510189939
153,0.0006301210267702118,0.0008174629810337836
154,0.0006534386959780628,0.0008517379129233842
155,0.0006381776721294349,0.0009087469784739929
156,0.0006555302132619545,0.0008406981830306065
157,0.0006337080046068877,0.000861101924853686
158,0.0006026088374589259,0.0007888788274543073
159,0.0006149936896205569,0.0008677193142760259
160,0.0006868954136734828,0.0009748470295632544
