Epoch,Training Loss,Validation Loss
0,0.7806986938782134,0.01664410438388586
1,0.0076937777523294485,0.0033022224976632154
2,0.005943361986857398,0.0058580568967092975
3,0.004818408393858638,0.002118240539474707
4,0.0062466946945182586,0.005365323618446526
5,0.007933954986296348,0.0026347817620262504
6,0.006521582413513802,0.002884060254712638
7,0.00428411648700651,0.0034149004893965626
8,0.004783389142463229,0.003344375346052019
9,0.0033267616419930405,0.00163503733193992
10,0.0029116659915368807,0.0019037354749774462
11,0.0033039676751573815,0.002643460481378593
12,0.0071341159790264145,0.003598650506893663
13,0.00859916139482888,0.0017942158615608748
14,0.003166151287395654,0.004313683112789141
15,0.002333116271888445,0.002009953219002407
16,0.001830141674298303,0.0015494002911605332
17,0.0022055118997262695,0.0045187130913530524
18,0.0030551425642395195,0.00249382963183483
19,0.004147776127578446,0.0044140199591454704
20,0.12003799574449658,0.06060916479480894
21,0.05103012937041441,0.030883287667836015
22,0.03150713096118508,0.033289558352216295
23,0.029355454175138698,0.02745815395916763
24,0.02939129427632954,0.02620820333494952
25,0.025257546256302464,0.025604079109861663
26,0.02125666954088956,0.024180828152518524
27,0.027432351192385938,0.021110925394551533
28,0.017448330314149836,0.013878708092593834
29,0.009928779420749234,0.01019371417351067
30,0.005243473986506854,0.0034580246704679573
31,0.002781258799491058,0.0018258862516009494
32,0.0019960713417324434,0.0033917122483743648
33,0.0021850249755324944,0.0021221643117697617
34,0.001967396288053255,0.0017149685208048475
35,0.001472840064946611,0.001230548160444749
36,0.001539694543584789,0.0015779890941063825
37,0.0020720687021630033,0.0013026940072641561
38,0.0016288576865152113,0.0014824756776521866
39,0.0017710686534931149,0.0010582290859402794
40,0.0017987703935145156,0.0026100160688848086
41,0.0015528397921834287,0.0014659088919870555
42,0.0013323709492014085,0.0037242513100959754
43,0.0019592316200846413,0.0017035530334779698
44,0.0034262081064394137,0.0012273796233593633
45,0.0021160283014117006,0.0017935452939893462
46,0.0018764521048165318,0.002365398704760561
47,0.00366413670264209,0.0025298576403752363
48,0.002560948957627835,0.001427033039937286
49,0.0017703701182893525,0.001633619151298741
50,0.0017178578162106294,0.0011751556762886282
51,0.014441683578249803,0.02827613292212941
52,0.03439947801311255,0.01820200597132115
53,0.012708180804972807,0.00797965862837277
54,0.005260266580750651,0.003471378433076959
55,0.00362935142498157,0.0014179036309207348
56,0.0018298568559801328,0.0020947102671734206
57,0.0013452842418030884,0.0007989829540938923
58,0.0009062771197549361,0.0008813132391017126
59,0.0008368209034271881,0.0005613122791002848
60,0.0007443895711300062,0.0012627562146486813
61,0.0009509428815171736,0.0009032515150274298
62,0.0010171550751884321,0.0008492602317250873
63,0.0010234157770786336,0.0006829389741668772
64,0.0017181723616024676,0.0015628427653083283
65,0.0018221253227047303,0.0014632082679063867
66,0.0056019973210488004,0.011290488972965824
67,0.015546246585328941,0.005320335536165849
68,0.0031708903803327735,0.0018037191751462064
69,0.001388643256895624,0.0008421903859064179
70,0.0008873891969606598,0.0007533182812805631
71,0.0007110123051940096,0.0006132703565526754
72,0.0007863178627877986,0.0011039083841943036
73,0.0007819187267159577,0.0008057273409672474
74,0.0007073889975895566,0.0005513327579185562
75,0.000668130661085199,0.0006690168305986413
76,0.0008268262702729675,0.0008705561432227688
77,0.0022842600979186643,0.005593315649189447
78,0.006141444405281953,0.007932774832864342
79,0.0028627121395593826,0.0022157668319873905
80,0.001235378009081806,0.0006799294818560348
81,0.0007299347709800043,0.00046080334792158713
82,0.0006681604607269707,0.0005729211981432806
83,0.0006103895923986688,0.0005497637688868532
84,0.0007280075421333191,0.0008643965656550503
85,0.0013849395474703908,0.0014171304800057489
86,0.0017083894827488908,0.0016336830556515213
87,0.0016506907614759832,0.00132853582679098
88,0.001098281673253759,0.0019119273822166417
89,0.001229693897728698,0.0015124973602053757
90,0.0020917966740901313,0.001478787603493976
91,0.0013223501222168316,0.0009536884838445602
92,0.0009231624200382564,0.0007307674141453677
93,0.0015437167408220518,0.0007824617925124537
94,0.0010282719683202327,0.0011627138714845244
95,0.001163922576348628,0.0016504117520526052
96,0.0013038164106546901,0.0008651250054275519
97,0.0024602776646038124,0.0027535288766222564
98,0.001510874860717817,0.0013049355613092256
