1.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	7.539822368615503034e-01
4.000000000000000000e+00	2.261946710584651132e+00
5.000000000000000000e+00	3.769911184307751739e+00
6.000000000000000000e+00	4.649557127312894167e+00
7.000000000000000000e+00	5.529203070318035707e+00
8.000000000000000000e+00	6.408849013323178134e+00
9.000000000000000000e+00	7.288494956328320562e+00
1.000000000000000000e+01	8.168140899333462102e+00
1.100000000000000000e+01	8.670795723907829711e+00
1.200000000000000000e+01	9.173450548482195543e+00
1.300000000000000000e+01	9.676105373056563153e+00
1.400000000000000000e+01	1.017876019763093076e+01
1.500000000000000000e+01	1.068141502220529659e+01
1.600000000000000000e+01	1.093274243449248040e+01
1.700000000000000000e+01	1.118406984677966420e+01
1.800000000000000000e+01	1.143539725906684801e+01
1.900000000000000000e+01	1.168672467135403181e+01
2.000000000000000000e+01	1.193805208364121384e+01
2.100000000000000000e+01	1.174955652442582732e+01
2.200000000000000000e+01	1.156106096521043902e+01
2.300000000000000000e+01	1.137256540599505072e+01
2.400000000000000000e+01	1.118406984677966420e+01
2.500000000000000000e+01	1.099557428756427591e+01
2.600000000000000000e+01	1.080707872834888761e+01
2.700000000000000000e+01	1.061858316913350109e+01
2.800000000000000000e+01	1.043008760991811457e+01
2.900000000000000000e+01	1.024159205070272627e+01
3.000000000000000000e+01	1.005309649148733797e+01
3.100000000000000000e+01	9.801769079200154167e+00
3.200000000000000000e+01	9.550441666912970362e+00
3.300000000000000000e+01	9.299114254625788334e+00
3.400000000000000000e+01	9.047786842338604529e+00
3.500000000000000000e+01	8.796459430051420725e+00
3.600000000000000000e+01	8.545132017764236920e+00
3.700000000000000000e+01	8.293804605477054892e+00
3.800000000000000000e+01	8.042477193189871087e+00
3.900000000000000000e+01	7.791149780902687283e+00
4.000000000000000000e+01	7.539822368615503478e+00
4.100000000000000000e+01	7.382742735936013823e+00
4.200000000000000000e+01	7.225663103256523279e+00
4.300000000000000000e+01	7.068583470577034511e+00
4.400000000000000000e+01	6.911503837897543967e+00
4.500000000000000000e+01	6.754424205218055199e+00
4.600000000000000000e+01	6.597344572538564655e+00
4.700000000000000000e+01	6.440264939859075000e+00
4.800000000000000000e+01	6.283185307179586232e+00
4.900000000000000000e+01	6.126105674500096576e+00
5.000000000000000000e+01	5.969026041820606920e+00
5.100000000000000000e+01	5.811946409141116376e+00
5.200000000000000000e+01	5.654866776461626721e+00
5.300000000000000000e+01	5.497787143782137953e+00
5.400000000000000000e+01	5.340707511102646521e+00
5.500000000000000000e+01	5.183627878423158641e+00
5.600000000000000000e+01	5.026548245743668097e+00
5.700000000000000000e+01	4.869468613064178442e+00
5.800000000000000000e+01	4.712388980384689674e+00
5.900000000000000000e+01	4.555309347705198242e+00
6.000000000000000000e+01	4.398229715025710362e+00
6.100000000000000000e+01	4.316548306032374605e+00
6.200000000000000000e+01	4.234866897039039735e+00
6.300000000000000000e+01	4.153185488045704865e+00
6.400000000000000000e+01	4.071504079052370884e+00
6.500000000000000000e+01	3.989822670059037346e+00
6.600000000000000000e+01	3.908141261065702476e+00
6.700000000000000000e+01	3.826459852072368051e+00
6.800000000000000000e+01	3.744778443079033181e+00
6.900000000000000000e+01	3.663097034085698755e+00
7.000000000000000000e+01	3.581415625092363886e+00
7.100000000000000000e+01	3.499734216099028572e+00
7.200000000000000000e+01	3.418052807105695035e+00
7.300000000000000000e+01	3.336371398112359277e+00
7.400000000000000000e+01	3.254689989119025739e+00
7.500000000000000000e+01	3.173008580125690870e+00
7.600000000000000000e+01	3.091327171132356444e+00
7.700000000000000000e+01	3.009645762139021574e+00
7.800000000000000000e+01	2.927964353145685816e+00
7.900000000000000000e+01	2.846282944152352723e+00
8.000000000000000000e+01	2.764601535159017853e+00
8.100000000000000000e+01	2.720619238008760821e+00
8.200000000000000000e+01	2.676636940858503788e+00
8.300000000000000000e+01	2.632654643708246311e+00
8.400000000000000000e+01	2.588672346557989279e+00
8.500000000000000000e+01	2.544690049407732690e+00
8.600000000000000000e+01	2.500707752257475658e+00
8.700000000000000000e+01	2.456725455107218181e+00
8.800000000000000000e+01	2.412743157956961149e+00
8.900000000000000000e+01	2.368760860806704116e+00
9.000000000000000000e+01	2.324778563656447083e+00
9.100000000000000000e+01	2.280796266506189607e+00
9.200000000000000000e+01	2.236813969355932574e+00
9.300000000000000000e+01	2.192831672205675542e+00
9.400000000000000000e+01	2.148849375055417177e+00
9.500000000000000000e+01	2.104867077905160144e+00
9.600000000000000000e+01	2.060884780754903112e+00
9.700000000000000000e+01	2.016902483604645635e+00
9.800000000000000000e+01	1.972920186454388602e+00
9.900000000000000000e+01	1.928937889304132902e+00
1.000000000000000000e+02	1.884955592153875870e+00
1.010000000000000000e+02	1.859822850925157534e+00
1.020000000000000000e+02	1.834690109696438975e+00
1.030000000000000000e+02	1.809557368467720639e+00
1.040000000000000000e+02	1.784424627239002303e+00
1.050000000000000000e+02	1.759291886010282857e+00
1.060000000000000000e+02	1.734159144781565853e+00
1.070000000000000000e+02	1.709026403552847517e+00
1.080000000000000000e+02	1.683893662324129181e+00
1.090000000000000000e+02	1.658760921095410845e+00
1.100000000000000000e+02	1.633628179866692509e+00
1.110000000000000000e+02	1.608495438637974173e+00
1.120000000000000000e+02	1.583362697409255837e+00
1.130000000000000000e+02	1.558229956180537279e+00
1.140000000000000000e+02	1.533097214951818943e+00
1.150000000000000000e+02	1.507964473723100607e+00
1.160000000000000000e+02	1.482831732494382271e+00
1.170000000000000000e+02	1.457698991265662603e+00
1.180000000000000000e+02	1.432566250036945821e+00
1.190000000000000000e+02	1.407433508808227263e+00
1.200000000000000000e+02	1.382300767579508927e+00
1.210000000000000000e+02	1.363451211657970230e+00
1.220000000000000000e+02	1.344601655736431534e+00
1.230000000000000000e+02	1.325752099814892615e+00
1.240000000000000000e+02	1.306902543893353918e+00
1.250000000000000000e+02	1.288052987971815000e+00
1.260000000000000000e+02	1.269203432050276525e+00
1.270000000000000000e+02	1.250353876128737829e+00
1.280000000000000000e+02	1.231504320207198910e+00
1.290000000000000000e+02	1.212654764285660214e+00
1.300000000000000000e+02	1.193805208364121295e+00
1.310000000000000000e+02	1.174955652442582599e+00
1.320000000000000000e+02	1.156106096521043902e+00
1.330000000000000000e+02	1.137256540599504984e+00
1.340000000000000000e+02	1.118406984677966287e+00
1.350000000000000000e+02	1.099557428756427591e+00
1.360000000000000000e+02	1.080707872834888672e+00
1.370000000000000000e+02	1.061858316913348643e+00
1.380000000000000000e+02	1.043008760991811279e+00
1.390000000000000000e+02	1.024159205070272582e+00
1.400000000000000000e+02	1.005309649148733886e+00
1.410000000000000000e+02	9.927432785343746069e-01
1.420000000000000000e+02	9.801769079200154389e-01
1.430000000000000000e+02	9.676105373056562708e-01
1.440000000000000000e+02	9.550441666912971028e-01
1.450000000000000000e+02	9.424777960769379348e-01
1.460000000000000000e+02	9.299114254625787668e-01
1.470000000000000000e+02	9.173450548482194877e-01
1.480000000000000000e+02	9.047786842338603197e-01
1.490000000000000000e+02	8.922123136195011517e-01
1.500000000000000000e+02	8.796459430051422057e-01
1.510000000000000000e+02	8.796459430051422057e-01
1.520000000000000000e+02	8.796459430051422057e-01
1.530000000000000000e+02	8.796459430051422057e-01
1.540000000000000000e+02	8.796459430051422057e-01
1.550000000000000000e+02	8.796459430051422057e-01
1.560000000000000000e+02	8.796459430051422057e-01
1.570000000000000000e+02	8.796459430051422057e-01
1.580000000000000000e+02	8.796459430051422057e-01
1.590000000000000000e+02	8.796459430051422057e-01
1.600000000000000000e+02	8.796459430051422057e-01
1.610000000000000000e+02	8.796459430051422057e-01
1.620000000000000000e+02	8.796459430051422057e-01
1.630000000000000000e+02	8.796459430051422057e-01
1.640000000000000000e+02	8.796459430051422057e-01
1.650000000000000000e+02	8.796459430051422057e-01
1.660000000000000000e+02	8.796459430051422057e-01
1.670000000000000000e+02	8.796459430051422057e-01
1.680000000000000000e+02	8.796459430051422057e-01
1.690000000000000000e+02	8.796459430051422057e-01
1.700000000000000000e+02	8.796459430051422057e-01
1.710000000000000000e+02	8.796459430051422057e-01
1.720000000000000000e+02	8.796459430051422057e-01
1.730000000000000000e+02	8.796459430051422057e-01
1.740000000000000000e+02	8.796459430051422057e-01
1.750000000000000000e+02	8.796459430051422057e-01
1.760000000000000000e+02	8.796459430051422057e-01
1.770000000000000000e+02	8.796459430051422057e-01
1.780000000000000000e+02	8.796459430051422057e-01
1.790000000000000000e+02	8.796459430051422057e-01
1.800000000000000000e+02	8.796459430051422057e-01
1.810000000000000000e+02	8.796459430051422057e-01
1.820000000000000000e+02	8.796459430051422057e-01
1.830000000000000000e+02	8.796459430051422057e-01
1.840000000000000000e+02	8.796459430051422057e-01
1.850000000000000000e+02	8.796459430051422057e-01
